customer_id,age,gender,city,region,signup_date
CUST102048,31,Other,Chennai,East,2021-11-16
CUST102049,19,Other,Bangalore,West,2023-12-11
CUST102050,26,Male,Mumbai,West,2024-02-07
CUST102051,54,Female,Hyderabad,North,2023-11-16
CUST102052,37,Male,Bangalore,West,2023-11-13
CUST102053,43,Male,Pune,West,2021-07-26
CUST102054,46,Other,Bangalore,North,2022-05-21
CUST102055,18,Other,Pune,North,2021-11-30
CUST102056,52,Male,Hyderabad,North,2024-02-01
CUST102057,23,Male,Chennai,South,2023-12-02
CUST102058,54,Other,Bangalore,East,2021-06-02
CUST102059,22,Other,Hyderabad,West,2023-04-27
CUST102060,50,Male,Hyderabad,North,2021-08-17
CUST102061,31,Other,Kolkata,North,2023-10-06
CUST102062,29,Other,Pune,East,2020-10-09
CUST102063,59,Male,Kolkata,South,2023-03-26
CUST102064,37,Male,Chennai,West,2021-08-21
CUST102065,41,Female,Hyderabad,South,2020-05-27
CUST102066,60,Male,Hyderabad,South,2020-03-10
CUST102067,51,Other,Mumbai,South,2023-10-25
CUST102068,42,Male,Pune,North,2020-08-21
CUST102069,46,Male,Mumbai,East,2021-11-09
CUST102070,56,Male,Chennai,East,2021-09-27
CUST102071,48,Female,Mumbai,East,2021-04-11
CUST102072,64,Female,Hyderabad,South,2021-07-10
CUST102073,60,Other,Pune,West,2022-06-12
CUST102074,40,Female,Delhi,South,2022-04-15
CUST102075,61,Male,Pune,East,2023-08-03
CUST102076,55,Female,Pune,North,2021-09-09
CUST102077,37,Male,Kolkata,South,2023-08-10
CUST102078,40,Female,Delhi,North,2020-05-13
CUST102079,62,Female,Delhi,East,2020-01-08
CUST102080,33,Female,Delhi,South,2020-01-28
CUST102081,59,Male,Pune,North,2022-02-21
CUST102082,25,Female,Chennai,South,2023-08-26
CUST102083,38,Male,Delhi,East,2021-06-24
CUST102084,18,Male,Bangalore,West,2021-09-18
CUST102085,25,Other,Mumbai,East,2022-11-23
CUST102086,46,Female,Chennai,West,2020-01-07
CUST102087,49,Other,Bangalore,West,2020-02-09
CUST102088,55,Other,Pune,East,2023-09-15
CUST102089,22,Male,Pune,North,2022-06-27
CUST102090,64,Female,Bangalore,South,2020-03-02
CUST102091,39,Male,Kolkata,South,2023-01-14
CUST102092,64,Male,Kolkata,South,2023-02-13
CUST102093,51,Female,Bangalore,West,2023-08-13
CUST102094,18,Male,Kolkata,West,2021-01-13
CUST102095,43,Female,Mumbai,East,2020-11-17
CUST102096,60,Female,Mumbai,North,2022-01-02
CUST102097,27,Male,Pune,East,2023-11-19
CUST102098,47,Male,Kolkata,East,2023-10-12
CUST102099,35,Other,Delhi,North,2022-04-18
CUST102100,34,Male,Bangalore,West,2021-02-22
CUST102101,43,Female,Mumbai,East,2023-09-21
CUST102102,25,Other,Hyderabad,East,2020-01-20
CUST102103,64,Female,Kolkata,West,2021-02-15
CUST102104,57,Other,Hyderabad,South,2021-07-02
CUST102105,29,Male,Kolkata,North,2023-07-06
CUST102106,44,Male,Mumbai,North,2021-08-27
CUST102107,25,Male,Mumbai,South,2020-12-22
CUST102108,42,Female,Delhi,North,2020-07-19
CUST102109,63,Other,Kolkata,South,2023-12-05
CUST102110,21,Female,Kolkata,East,2023-08-04
CUST102111,50,Other,Chennai,North,2022-12-07
CUST102112,18,Male,Pune,North,2022-02-03
CUST102113,36,Female,Delhi,East,2023-10-25
CUST102114,48,Male,Mumbai,West,2020-08-18
CUST102115,33,Female,Hyderabad,West,2023-01-23
CUST102116,31,Male,Mumbai,East,2020-10-29
CUST102117,22,Female,Bangalore,North,2023-05-26
CUST102118,58,Female,Pune,North,2021-01-21
CUST102119,43,Other,Mumbai,North,2021-12-15
CUST102120,45,Male,Kolkata,South,2022-07-13
CUST102121,19,Other,Mumbai,West,2023-01-19
CUST102122,23,Other,Kolkata,North,2020-02-27
CUST102123,26,Male,Kolkata,West,2021-03-09
CUST102124,50,Female,Delhi,West,2021-06-05
CUST102125,58,Other,Mumbai,North,2022-02-06
CUST102126,42,Male,Delhi,East,2022-04-08
CUST102127,30,Female,Hyderabad,East,2021-04-27
CUST102128,26,Other,Hyderabad,West,2021-01-01
CUST102129,30,Other,Pune,South,2022-06-07
CUST102130,48,Other,Kolkata,West,2023-12-01
CUST102131,58,Female,Hyderabad,West,2023-09-16
CUST102132,28,Other,Pune,East,2023-06-12
CUST102133,21,Female,Mumbai,North,2022-06-01
CUST102134,51,Other,Pune,North,2021-02-14
CUST102135,55,Male,Pune,South,2020-07-01
CUST102136,63,Other,Mumbai,East,2023-08-03
CUST102137,21,Male,Delhi,East,2023-02-20
CUST102138,55,Male,Delhi,West,2020-06-06
CUST102139,36,Male,Kolkata,East,2023-09-08
CUST102140,23,Female,Kolkata,West,2020-01-13
CUST102141,51,Male,Mumbai,South,2021-07-19
CUST102142,35,Other,Mumbai,East,2022-05-21
CUST102143,30,Female,Chennai,East,2021-07-08
CUST102144,58,Male,Chennai,West,2021-11-08
CUST102145,40,Female,Bangalore,East,2022-05-12
CUST102146,36,Female,Hyderabad,North,2021-09-09
CUST102147,62,Female,Kolkata,South,2020-07-22
CUST102148,28,Other,Pune,North,2022-08-14
CUST102149,18,Male,Hyderabad,West,2020-10-28
CUST102150,41,Female,Bangalore,West,2022-12-02
CUST102151,24,Female,Hyderabad,West,2022-03-05
CUST102152,42,Female,Bangalore,South,2021-08-19
CUST102153,38,Male,Delhi,East,2021-12-29
CUST102154,32,Female,Pune,North,2021-05-20
CUST102155,18,Female,Delhi,East,2021-09-30
CUST102156,29,Other,Chennai,West,2020-07-09
CUST102157,24,Male,Bangalore,East,2022-06-17
CUST102158,32,Other,Hyderabad,South,2020-02-29
CUST102159,38,Male,Chennai,West,2024-01-29
CUST102160,36,Male,Pune,East,2023-11-03
CUST102161,46,Male,Pune,North,2023-12-23
CUST102162,42,Other,Kolkata,West,2020-03-02
CUST102163,50,Other,Mumbai,West,2020-10-28
CUST102164,49,Other,Delhi,South,2021-09-29
CUST102165,52,Other,Kolkata,South,2022-09-25
CUST102166,61,Female,Hyderabad,North,2020-06-20
CUST102167,55,Female,Kolkata,East,2020-03-03
CUST102168,43,Female,Hyderabad,East,2022-02-10
CUST102169,28,Male,Delhi,West,2020-01-16
CUST102170,52,Female,Delhi,West,2021-11-21
CUST102171,25,Male,Pune,East,2022-04-21
CUST102172,63,Other,Pune,East,2023-01-29
CUST102173,31,Male,Bangalore,East,2023-04-14
CUST102174,27,Male,Chennai,West,2023-05-01
CUST102175,19,Female,Pune,South,2022-06-17
CUST102176,63,Other,Kolkata,South,2023-07-20
CUST102177,26,Other,Bangalore,North,2024-01-30
CUST102178,20,Female,Hyderabad,East,2022-07-21
CUST102179,38,Other,Bangalore,East,2020-06-23
CUST102180,43,Other,Kolkata,East,2023-06-11
CUST102181,25,Other,Pune,North,2023-05-24
CUST102182,19,Female,Hyderabad,East,2021-02-20
CUST102183,23,Other,Kolkata,South,2021-03-26
CUST102184,45,Male,Mumbai,East,2022-04-15
CUST102185,46,Male,Pune,North,2020-10-06
CUST102186,43,Other,Chennai,West,2020-08-31
CUST102187,42,Female,Hyderabad,West,2021-11-05
CUST102188,29,Female,Kolkata,South,2020-05-25
CUST102189,22,Female,Pune,South,2022-12-26
CUST102190,51,Other,Delhi,South,2020-04-12
CUST102191,54,Other,Mumbai,West,2020-11-05
CUST102192,32,Male,Hyderabad,East,2020-04-26
CUST102193,61,Female,Hyderabad,North,2024-02-04
CUST102194,53,Male,Chennai,North,2022-02-01
CUST102195,32,Male,Pune,East,2023-09-06
CUST102196,60,Female,Delhi,West,2023-12-29
CUST102197,40,Other,Pune,West,2023-10-25
CUST102198,23,Other,Delhi,North,2022-01-07
CUST102199,63,Male,Chennai,South,2020-07-05
CUST102200,61,Male,Mumbai,South,2022-02-23
CUST102201,60,Male,Hyderabad,North,2024-02-01
CUST102202,62,Male,Delhi,North,2021-12-07
CUST102203,38,Female,Bangalore,East,2022-05-25
CUST102204,40,Male,Chennai,East,2022-03-06
CUST102205,60,Male,Chennai,East,2021-04-17
CUST102206,33,Other,Kolkata,East,2021-07-09
CUST102207,64,Other,Mumbai,East,2024-01-17
CUST102208,32,Other,Bangalore,East,2024-01-09
CUST102209,42,Female,Bangalore,South,2021-11-12
CUST102210,53,Female,Kolkata,North,2020-04-03
CUST102211,28,Other,Delhi,West,2022-01-05
CUST102212,32,Other,Delhi,East,2022-02-28
CUST102213,21,Male,Bangalore,South,2020-02-07
CUST102214,38,Male,Mumbai,North,2022-02-20
CUST102215,30,Female,Delhi,North,2021-04-26
CUST102216,39,Female,Chennai,North,2020-04-20
CUST102217,36,Male,Pune,East,2021-02-13
CUST102218,51,Other,Kolkata,East,2023-04-06
CUST102219,31,Male,Mumbai,West,2021-01-31
CUST102220,21,Female,Delhi,East,2023-02-24
CUST102221,63,Female,Pune,North,2020-02-11
CUST102222,44,Male,Bangalore,North,2020-02-10
CUST102223,46,Male,Kolkata,South,2021-02-02
CUST102224,64,Male,Delhi,South,2020-06-30
CUST102225,45,Female,Bangalore,West,2023-04-19
CUST102226,52,Other,Delhi,South,2022-01-13
CUST102227,25,Male,Kolkata,West,2021-12-18
CUST102228,33,Female,Chennai,South,2021-04-08
CUST102229,59,Female,Hyderabad,North,2022-12-09
CUST102230,53,Female,Chennai,East,2023-12-02
CUST102231,47,Male,Hyderabad,East,2023-11-25
CUST102232,35,Male,Pune,West,2023-03-15
CUST102233,19,Other,Bangalore,East,2020-10-24
CUST102234,30,Female,Hyderabad,East,2020-05-24
CUST102235,21,Male,Chennai,South,2020-01-16
CUST102236,43,Female,Kolkata,North,2023-01-13
CUST102237,42,Female,Bangalore,East,2023-05-24
CUST102238,47,Other,Delhi,North,2022-12-11
CUST102239,28,Male,Hyderabad,South,2020-04-16
CUST102240,24,Male,Hyderabad,South,2020-08-06
CUST102241,48,Female,Mumbai,East,2022-07-23
CUST102242,61,Female,Hyderabad,East,2020-12-02
CUST102243,27,Other,Hyderabad,South,2022-07-09
CUST102244,56,Other,Delhi,South,2021-01-05
CUST102245,30,Other,Kolkata,West,2022-09-24
CUST102246,48,Other,Pune,West,2022-03-20
CUST102247,24,Other,Bangalore,North,2020-09-10
CUST102248,59,Other,Delhi,South,2023-11-29
CUST102249,59,Female,Bangalore,North,2021-08-02
CUST102250,53,Other,Chennai,South,2021-09-27
CUST102251,37,Female,Mumbai,North,2022-11-19
CUST102252,21,Female,Kolkata,West,2020-07-03
CUST102253,24,Male,Delhi,South,2023-08-05
CUST102254,18,Female,Mumbai,South,2023-10-14
CUST102255,61,Female,Hyderabad,North,2021-04-18
CUST102256,62,Other,Kolkata,North,2022-09-11
CUST102257,59,Female,Kolkata,East,2023-11-24
CUST102258,64,Other,Pune,East,2022-09-10
CUST102259,30,Other,Chennai,West,2023-03-02
CUST102260,39,Other,Pune,South,2021-05-16
CUST102261,38,Male,Pune,South,2022-05-23
CUST102262,39,Other,Bangalore,North,2023-01-05
CUST102263,45,Female,Bangalore,West,2020-12-15
CUST102264,26,Other,Hyderabad,South,2020-02-29
CUST102265,43,Other,Mumbai,West,2024-01-18
CUST102266,26,Other,Chennai,East,2022-05-28
CUST102267,32,Male,Kolkata,North,2021-04-09
CUST102268,27,Female,Hyderabad,South,2020-11-06
CUST102269,41,Male,Chennai,North,2023-01-19
CUST102270,59,Female,Chennai,East,2022-07-19
CUST102271,25,Male,Mumbai,West,2022-08-22
CUST102272,41,Female,Bangalore,West,2023-08-14
CUST102273,33,Male,Chennai,East,2023-09-10
CUST102274,43,Other,Chennai,East,2020-10-06
CUST102275,44,Male,Chennai,South,2021-12-11
CUST102276,54,Male,Delhi,South,2022-08-24
CUST102277,21,Other,Chennai,South,2023-02-15
CUST102278,41,Other,Chennai,South,2021-11-25
CUST102279,36,Female,Kolkata,South,2022-06-28
CUST102280,53,Female,Pune,West,2021-07-20
CUST102281,56,Female,Delhi,South,2020-09-27
CUST102282,27,Male,Chennai,East,2023-01-29
CUST102283,42,Female,Pune,East,2023-11-12
CUST102284,35,Male,Chennai,South,2023-08-02
CUST102285,36,Male,Mumbai,East,2022-09-06
CUST102286,53,Female,Mumbai,North,2022-12-12
CUST102287,27,Female,Pune,West,2022-04-20
CUST102288,50,Male,Delhi,West,2022-09-30
CUST102289,22,Other,Kolkata,South,2020-08-27
CUST102290,64,Other,Delhi,North,2023-05-22
CUST102291,52,Male,Delhi,South,2020-12-26
CUST102292,61,Female,Mumbai,South,2023-10-19
CUST102293,51,Male,Mumbai,East,2022-01-03
CUST102294,50,Male,Kolkata,West,2022-05-01
CUST102295,38,Female,Hyderabad,North,2022-05-09
CUST102296,34,Other,Hyderabad,East,2021-12-01
CUST102297,39,Male,Hyderabad,West,2023-09-12
CUST102298,54,Other,Chennai,West,2022-04-15
CUST102299,32,Other,Kolkata,South,2024-02-08
CUST102300,52,Female,Chennai,North,2022-04-02
CUST102301,45,Male,Pune,South,2020-04-06
CUST102302,24,Male,Pune,East,2020-11-22
CUST102303,49,Other,Bangalore,South,2020-03-13
CUST102304,28,Other,Hyderabad,South,2022-09-20
CUST102305,27,Female,Mumbai,West,2023-07-03
CUST102306,26,Other,Bangalore,West,2023-04-08
CUST102307,31,Female,Bangalore,East,2022-09-20
CUST102308,30,Male,Mumbai,West,2020-11-28
CUST102309,42,Female,Bangalore,West,2023-03-26
CUST102310,19,Other,Hyderabad,West,2023-12-13
CUST102311,52,Male,Delhi,South,2021-04-02
CUST102312,24,Female,Chennai,North,2022-01-03
CUST102313,38,Male,Hyderabad,East,2022-05-25
CUST102314,35,Female,Kolkata,South,2022-05-07
CUST102315,20,Other,Mumbai,East,2020-04-08
CUST102316,59,Other,Delhi,South,2022-01-01
CUST102317,56,Male,Pune,East,2022-07-13
CUST102318,58,Male,Kolkata,West,2020-08-31
CUST102319,28,Male,Kolkata,East,2024-01-04
CUST102320,56,Female,Kolkata,North,2023-05-02
CUST102321,41,Other,Bangalore,East,2023-10-30
CUST102322,63,Male,Bangalore,North,2021-10-23
CUST102323,36,Male,Bangalore,East,2022-10-02
CUST102324,21,Male,Hyderabad,West,2021-01-01
CUST102325,43,Female,Bangalore,East,2023-03-24
CUST102326,55,Male,Delhi,South,2021-05-13
CUST102327,59,Male,Bangalore,West,2024-01-21
CUST102328,49,Female,Mumbai,West,2020-04-22
CUST102329,56,Female,Kolkata,South,2022-08-02
CUST102330,62,Male,Delhi,West,2022-11-13
CUST102331,63,Male,Pune,West,2020-10-09
CUST102332,53,Female,Bangalore,South,2023-08-08
CUST102333,57,Other,Pune,West,2023-10-18
CUST102334,54,Female,Kolkata,West,2021-02-04
CUST102335,50,Other,Delhi,West,2021-07-21
CUST102336,53,Male,Kolkata,West,2023-07-13
CUST102337,20,Male,Pune,East,2022-12-13
CUST102338,26,Other,Hyderabad,West,2021-12-14
CUST102339,25,Female,Delhi,West,2021-02-25
CUST102340,50,Male,Chennai,West,2022-04-28
CUST102341,23,Other,Hyderabad,East,2024-02-06
CUST102342,58,Female,Delhi,North,2023-06-20
CUST102343,56,Other,Bangalore,West,2023-10-09
CUST102344,21,Female,Pune,North,2023-11-12
CUST102345,30,Female,Kolkata,North,2023-04-16
CUST102346,19,Female,Kolkata,South,2021-04-19
CUST102347,22,Female,Kolkata,South,2021-02-08
CUST102348,61,Other,Mumbai,North,2020-02-05
CUST102349,44,Other,Mumbai,East,2020-12-23
CUST102350,49,Other,Bangalore,West,2021-07-11
CUST102351,38,Other,Chennai,West,2023-09-12
CUST102352,25,Other,Mumbai,West,2022-12-03
CUST102353,55,Female,Delhi,South,2020-11-15
CUST102354,25,Male,Hyderabad,South,2022-01-07
CUST102355,20,Male,Pune,West,2021-10-19
CUST102356,61,Other,Bangalore,North,2021-04-16
CUST102357,20,Other,Hyderabad,South,2023-07-16
CUST102358,39,Male,Chennai,West,2021-06-08
CUST102359,23,Female,Hyderabad,North,2020-01-25
CUST102360,19,Other,Delhi,West,2021-10-01
CUST102361,40,Female,Kolkata,South,2023-03-26
CUST102362,61,Male,Mumbai,East,2022-05-25
CUST102363,19,Male,Delhi,East,2023-04-23
CUST102364,55,Other,Chennai,South,2020-06-22
CUST102365,34,Female,Bangalore,North,2023-11-18
CUST102366,52,Other,Hyderabad,West,2020-07-04
CUST102367,51,Male,Delhi,South,2023-07-28
CUST102368,40,Female,Bangalore,North,2022-09-27
CUST102369,47,Other,Kolkata,West,2023-08-11
CUST102370,25,Other,Chennai,West,2021-06-11
CUST102371,39,Other,Chennai,South,2023-04-26
CUST102372,61,Male,Hyderabad,West,2023-12-06
CUST102373,53,Other,Mumbai,East,2022-08-29
CUST102374,22,Female,Pune,East,2021-11-14
CUST102375,30,Other,Chennai,West,2020-07-04
CUST102376,46,Male,Delhi,South,2021-07-28
CUST102377,48,Other,Delhi,West,2023-08-17
CUST102378,64,Male,Delhi,South,2020-11-04
CUST102379,33,Male,Kolkata,South,2023-04-27
CUST102380,59,Female,Chennai,East,2023-12-05
CUST102381,47,Female,Chennai,East,2021-06-21
CUST102382,33,Other,Delhi,North,2023-11-11
CUST102383,29,Male,Hyderabad,South,2022-05-07
CUST102384,34,Male,Mumbai,West,2020-07-11
CUST102385,33,Female,Hyderabad,South,2023-04-01
CUST102386,29,Female,Mumbai,East,2020-02-22
CUST102387,25,Other,Chennai,South,2021-04-19
CUST102388,37,Male,Hyderabad,North,2020-06-22
CUST102389,20,Female,Chennai,West,2023-05-04
CUST102390,33,Other,Bangalore,South,2023-05-19
CUST102391,47,Male,Chennai,West,2021-11-30
CUST102392,62,Male,Hyderabad,West,2021-01-24
CUST102393,40,Female,Delhi,East,2023-08-24
CUST102394,45,Other,Pune,South,2021-04-01
CUST102395,57,Female,Kolkata,West,2023-09-16
CUST102396,22,Other,Chennai,East,2023-09-14
CUST102397,37,Male,Chennai,North,2022-11-18
CUST102398,57,Other,Delhi,North,2020-05-01
CUST102399,61,Other,Bangalore,South,2024-01-21
CUST102400,18,Other,Pune,West,2021-02-21
CUST102401,47,Other,Chennai,South,2020-06-07
CUST102402,38,Other,Mumbai,West,2021-08-20
CUST102403,37,Female,Mumbai,East,2021-05-30
CUST102404,23,Other,Mumbai,North,2022-10-22
CUST102405,39,Other,Kolkata,North,2023-08-18
CUST102406,35,Male,Kolkata,North,2023-01-07
CUST102407,25,Other,Pune,North,2021-10-20
CUST102408,56,Male,Chennai,South,2021-11-08
CUST102409,49,Female,Chennai,West,2020-11-10
CUST102410,50,Female,Chennai,South,2020-11-23
CUST102411,33,Other,Kolkata,East,2020-10-02
CUST102412,29,Female,Pune,North,2021-12-16
CUST102413,55,Other,Chennai,West,2021-03-27
CUST102414,51,Female,Delhi,South,2021-04-30
CUST102415,31,Other,Bangalore,West,2023-02-04
CUST102416,53,Other,Hyderabad,South,2021-07-20
CUST102417,50,Male,Mumbai,West,2020-09-02
CUST102418,40,Male,Mumbai,West,2022-07-23
CUST102419,62,Male,Delhi,North,2022-06-07
CUST102420,19,Male,Chennai,South,2020-06-12
CUST102421,58,Other,Pune,East,2021-06-10
CUST102422,38,Female,Pune,West,2020-01-01
CUST102423,19,Other,Kolkata,East,2022-05-12
CUST102424,44,Male,Chennai,North,2020-05-16
CUST102425,26,Male,Pune,East,2020-05-30
CUST102426,18,Female,Chennai,West,2023-04-18
CUST102427,28,Male,Mumbai,West,2022-09-30
CUST102428,20,Other,Hyderabad,West,2022-11-07
CUST102429,40,Other,Hyderabad,South,2023-06-02
CUST102430,43,Other,Hyderabad,East,2023-02-02
CUST102431,21,Other,Mumbai,South,2022-09-25
CUST102432,35,Other,Kolkata,West,2021-11-28
CUST102433,23,Female,Hyderabad,West,2022-12-24
CUST102434,52,Other,Mumbai,North,2020-11-28
CUST102435,39,Male,Chennai,North,2021-01-06
CUST102436,60,Male,Hyderabad,West,2023-05-15
CUST102437,32,Male,Delhi,South,2023-06-06
CUST102438,39,Male,Kolkata,South,2021-08-03
CUST102439,54,Female,Delhi,West,2023-03-11
CUST102440,59,Male,Chennai,East,2021-11-16
CUST102441,29,Female,Kolkata,South,2021-12-09
CUST102442,64,Male,Delhi,West,2023-09-16
CUST102443,59,Female,Kolkata,North,2022-07-16
CUST102444,55,Female,Chennai,West,2022-01-09
CUST102445,35,Female,Pune,South,2020-09-27
CUST102446,62,Male,Hyderabad,West,2021-12-11
CUST102447,52,Female,Kolkata,East,2020-11-20
CUST102448,47,Other,Hyderabad,East,2022-09-16
CUST102449,41,Other,Hyderabad,South,2022-03-08
CUST102450,59,Male,Pune,West,2022-07-08
CUST102451,47,Other,Chennai,East,2021-06-30
CUST102452,31,Other,Kolkata,East,2022-12-28
CUST102453,23,Other,Kolkata,North,2022-06-26
CUST102454,20,Male,Pune,South,2020-07-30
CUST102455,33,Male,Mumbai,North,2023-11-06
CUST102456,24,Other,Pune,North,2023-12-14
CUST102457,31,Male,Pune,East,2021-08-19
CUST102458,26,Female,Pune,West,2020-02-17
CUST102459,32,Other,Chennai,North,2020-08-18
CUST102460,38,Male,Bangalore,South,2021-08-01
CUST102461,52,Male,Pune,South,2022-08-07
CUST102462,19,Other,Kolkata,West,2023-01-17
CUST102463,44,Male,Delhi,South,2022-07-20
CUST102464,19,Other,Mumbai,North,2020-02-21
CUST102465,52,Male,Pune,West,2021-02-25
CUST102466,35,Female,Pune,South,2021-09-02
CUST102467,31,Other,Mumbai,South,2021-03-21
CUST102468,37,Female,Pune,North,2022-08-18
CUST102469,35,Other,Kolkata,North,2020-05-10
CUST102470,27,Male,Bangalore,North,2021-08-22
CUST102471,42,Female,Pune,North,2021-01-08
CUST102472,19,Male,Mumbai,West,2021-07-04
CUST102473,42,Other,Pune,West,2021-06-13
CUST102474,50,Other,Chennai,West,2023-02-02
CUST102475,53,Other,Kolkata,East,2021-01-21
CUST102476,48,Other,Kolkata,North,2020-12-01
CUST102477,31,Other,Bangalore,North,2022-01-05
CUST102478,18,Female,Chennai,West,2023-02-14
CUST102479,63,Other,Chennai,South,2022-10-21
CUST102480,33,Male,Bangalore,South,2022-06-14
CUST102481,63,Female,Hyderabad,North,2021-06-21
CUST102482,20,Male,Hyderabad,North,2023-12-30
CUST102483,52,Other,Delhi,West,2021-05-10
CUST102484,58,Male,Hyderabad,North,2022-11-01
CUST102485,23,Female,Pune,South,2023-08-10
CUST102486,42,Female,Chennai,South,2021-05-22
CUST102487,30,Female,Delhi,North,2021-11-11
CUST102488,51,Male,Delhi,West,2021-07-18
CUST102489,25,Female,Kolkata,West,2022-02-19
CUST102490,38,Male,Pune,South,2022-01-29
CUST102491,51,Other,Kolkata,West,2020-05-07
CUST102492,21,Other,Mumbai,South,2023-01-04
CUST102493,42,Male,Hyderabad,North,2023-07-16
CUST102494,32,Female,Kolkata,South,2020-05-25
CUST102495,21,Male,Chennai,North,2023-11-27
CUST102496,62,Male,Chennai,West,2021-05-13
CUST102497,29,Male,Pune,East,2022-08-23
CUST102498,49,Other,Delhi,East,2021-07-13
CUST102499,49,Male,Chennai,East,2023-05-07
CUST102500,45,Other,Hyderabad,South,2022-07-12
CUST102501,30,Male,Kolkata,East,2021-02-06
CUST102502,48,Other,Hyderabad,South,2022-09-02
CUST102503,31,Male,Kolkata,West,2023-05-17
CUST102504,37,Male,Pune,North,2020-12-07
CUST102505,35,Female,Hyderabad,East,2022-12-07
CUST102506,46,Female,Kolkata,South,2021-06-24
CUST102507,23,Male,Hyderabad,West,2023-04-14
CUST102508,49,Male,Bangalore,West,2021-05-25
CUST102509,46,Male,Pune,East,2020-01-19
CUST102510,60,Male,Pune,West,2021-05-09
CUST102511,19,Female,Chennai,West,2020-12-20
CUST102512,40,Other,Pune,West,2021-07-12
CUST102513,36,Male,Mumbai,South,2020-12-10
CUST102514,48,Female,Chennai,West,2022-12-19
CUST102515,22,Male,Chennai,West,2021-11-18
CUST102516,36,Male,Hyderabad,West,2020-08-16
CUST102517,51,Other,Bangalore,West,2020-05-26
CUST102518,27,Male,Chennai,West,2023-08-14
CUST102519,42,Male,Delhi,South,2023-09-18
CUST102520,19,Other,Kolkata,West,2020-11-27
CUST102521,28,Other,Kolkata,West,2021-03-08
CUST102522,48,Other,Pune,North,2021-02-02
CUST102523,32,Other,Hyderabad,West,2022-04-15
CUST102524,26,Female,Bangalore,West,2023-09-20
CUST102525,40,Female,Kolkata,South,2023-05-17
CUST102526,36,Female,Delhi,West,2023-12-05
CUST102527,26,Male,Bangalore,South,2021-08-09
CUST102528,52,Other,Mumbai,East,2021-08-21
CUST102529,38,Other,Kolkata,West,2023-07-18
CUST102530,26,Female,Chennai,North,2023-04-18
CUST102531,45,Male,Delhi,South,2023-12-09
CUST102532,63,Male,Hyderabad,East,2022-01-26
CUST102533,24,Male,Hyderabad,North,2020-12-11
CUST102534,33,Female,Delhi,South,2024-01-01
CUST102535,33,Male,Kolkata,East,2022-11-02
CUST102536,50,Male,Pune,North,2023-11-28
CUST102537,21,Male,Mumbai,West,2022-01-07
CUST102538,21,Other,Chennai,North,2021-01-14
CUST102539,56,Female,Mumbai,North,2021-02-24
CUST102540,57,Other,Mumbai,North,2023-04-18
CUST102541,34,Other,Kolkata,South,2022-10-07
CUST102542,54,Female,Chennai,West,2023-07-30
CUST102543,56,Other,Kolkata,West,2021-02-21
CUST102544,46,Male,Kolkata,South,2020-12-21
CUST102545,53,Male,Pune,North,2020-01-16
CUST102546,55,Male,Delhi,West,2020-11-10
CUST102547,56,Male,Hyderabad,North,2021-06-16
CUST102548,54,Female,Pune,West,2022-11-05
CUST102549,52,Other,Hyderabad,South,2024-01-28
CUST102550,24,Other,Pune,East,2024-01-26
CUST102551,44,Male,Kolkata,North,2021-06-28
CUST102552,45,Male,Pune,West,2021-11-24
CUST102553,39,Other,Hyderabad,West,2020-03-09
CUST102554,31,Female,Pune,West,2021-02-14
CUST102555,24,Other,Bangalore,South,2022-12-11
CUST102556,54,Male,Chennai,South,2022-12-24
CUST102557,39,Male,Delhi,East,2022-03-22
CUST102558,22,Female,Hyderabad,South,2022-07-07
CUST102559,19,Other,Chennai,North,2022-04-26
CUST102560,44,Female,Delhi,South,2022-01-09
CUST102561,38,Female,Bangalore,West,2024-01-30
CUST102562,55,Male,Kolkata,North,2023-07-19
CUST102563,32,Other,Hyderabad,South,2021-03-14
CUST102564,38,Male,Delhi,North,2021-06-13
CUST102565,27,Other,Delhi,North,2021-12-30
CUST102566,40,Male,Delhi,South,2020-09-29
CUST102567,56,Male,Bangalore,North,2021-04-03
CUST102568,22,Other,Chennai,West,2022-03-30
CUST102569,18,Other,Bangalore,West,2023-04-11
CUST102570,30,Male,Delhi,South,2021-07-21
CUST102571,38,Other,Pune,South,2022-05-10
CUST102572,43,Male,Delhi,West,2021-05-11
CUST102573,62,Other,Pune,South,2022-03-05
CUST102574,38,Male,Kolkata,West,2022-03-15
CUST102575,35,Male,Bangalore,North,2022-12-31
CUST102576,54,Male,Pune,South,2022-07-22
CUST102577,62,Female,Bangalore,East,2022-09-18
CUST102578,49,Other,Mumbai,West,2022-04-19
CUST102579,53,Male,Chennai,West,2023-04-10
CUST102580,34,Female,Mumbai,North,2021-09-26
CUST102581,52,Male,Pune,East,2021-08-25
CUST102582,28,Female,Mumbai,East,2022-01-05
CUST102583,38,Male,Hyderabad,East,2023-08-08
CUST102584,43,Male,Chennai,West,2023-06-29
CUST102585,21,Female,Pune,West,2023-12-03
CUST102586,51,Female,Kolkata,East,2022-09-17
CUST102587,35,Other,Kolkata,South,2021-01-01
CUST102588,57,Other,Chennai,East,2020-09-12
CUST102589,52,Female,Chennai,North,2021-03-15
CUST102590,58,Other,Pune,East,2023-09-20
CUST102591,46,Female,Bangalore,East,2021-03-10
CUST102592,46,Other,Hyderabad,East,2021-11-20
CUST102593,55,Male,Pune,South,2024-01-24
CUST102594,59,Other,Bangalore,East,2020-11-03
